Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
NUTRITION & DIETETICS,37737,426223,173,80.36939873333864,0.9977935394970493,11.294565015767018,42.838532702652614,0.8643668018125451,1.5677974737993345
OBSTETRICS & GYNECOLOGY,59590,271118,174,51.94831347541534,0.9999625927169007,4.54972310790401,30.770837486155646,0.6147969457962746,0.6315466230971053
OCEANOGRAPHY,19133,137556,175,81.13730204358961,0.9994792975487371,7.1894632310667435,43.33311340615687,0.9054716981132074,0.997968693429508
ONCOLOGY,224073,1910289,176,57.32328303722447,0.9999514256514622,8.525297559277558,32.4139747252009,0.7157515631066665,1.1833957268973498
OPERATIONS RESEARCH & MANAGEMENT SCIENCE,30693,241134,177,71.71667806991823,0.999447013977128,7.8563190303978105,41.109637054051376,0.8128925162089078,1.090534882222099
OPHTHALMOLOGY,44354,203895,178,54.60612346124363,0.9992765973756604,4.596992379492267,30.935029223970794,0.634331965549894,0.6381080660991997
OPTICS,112834,641526,179,62.11071131042062,0.9998036948083037,5.68557349735009,36.366122667812796,0.7789528865412908,0.7892139054317159
ORNITHOLOGY,3369,12558,180,71.17839121401009,0.9919803205699024,3.727515583259127,41.231399436034444,0.8198159691303055,0.5174160763892371
ORTHOPEDICS,39795,273805,181,79.42957657997236,0.9992940796582479,6.880386983289358,43.27824371152144,0.8964661389621812,0.9550658494686903
OTORHINOLARYNGOLOGY,16890,90963,182,77.61397276494968,0.997868922439314,5.385612788632327,42.80079264653642,0.8890781527531082,0.7475763885631806
PALEONTOLOGY,7039,42516,183,87.18567978406023,0.9981533456456881,6.040062508879102,45.3478947861912,0.9372780224463705,0.8384204907219832
PARASITOLOGY,14386,149578,184,92.47184762963992,0.997847768663979,10.397469762268873,46.93967554566939,0.9747852078409567,1.4432717687165477
PATHOLOGY,36869,163621,185,47.161572052401745,0.9998363367598787,4.43790176028642,26.51825029970986,0.545005560226749,0.6160247126855967
PEDIATRICS,68918,314793,186,58.81772541280943,0.999867903885774,4.567645607823791,33.831529844162674,0.7008916393395047,0.6340344435717473
PERIPHERAL VASCULAR DISEASE,54896,314323,187,45.351209559895075,0.9996705078694258,5.725790585835034,25.951294868478822,0.5291983022442435,0.7947964355815924
PHARMACOLOGY & PHARMACY,131012,1144763,188,74.26724269532562,0.9999997862791158,8.73784844136415,40.0251420503466,0.8150804506457423,1.2128998942135756
PHILOSOPHY,39002,37191,189,28.65494077226809,0.9983851264037755,0.953566483770063,22.46433900056423,0.4094274652581919,0.1323644710767901
"PHYSICS, APPLIED",199726,2215711,190,77.29389263290707,0.9998031818591525,11.093753442215835,42.333098447373104,0.9108994322221448,1.5399228387617112
"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",36555,371643,191,91.7576254958282,0.9995632717822414,10.166680344686089,46.714285432909264,0.9808037204212834,1.4112359120579867
"PHYSICS, CONDENSED MATTER",77421,1276291,192,87.66613709458674,0.9992534209064741,16.485075108820606,46.479864522545675,0.9809431549579567,2.28829167612225
"PHYSICS, FLUIDS & PLASMAS",23904,167167,193,82.99029451137885,0.9995881777108426,6.993264725568943,43.989432237282486,0.9338721552878178,0.9707343979207165
"PHYSICS, MATHEMATICAL",24906,154271,194,79.76792740705051,0.9989168393158283,6.194129928531278,44.34034148799478,0.9371183650525977,0.8598065742929988
"PHYSICS, MULTIDISCIPLINARY",64800,579207,195,73.44753086419753,0.9990544814814799,8.93837962962963,42.564175964506376,0.933470370370371,1.2407356089968993
"PHYSICS, NUCLEAR",14750,93898,196,77.11864406779661,0.9991888338983048,6.365966101694915,43.50761943050857,0.961966101694915,0.8836591368146375
"PHYSICS, PARTICLES & FIELDS",29628,317870,197,83.72147968138248,0.9998007290400966,10.728702578641824,45.532041626164535,0.9628530444174431,1.4892501638140136
PHYSIOLOGY,31838,300079,198,80.47301966203906,0.9988045762924802,9.425183742697406,41.19580346755459,0.8561539669577238,1.3083088406917327
PLANT SCIENCES,67630,616573,199,81.59692444181576,0.9990386278278917,9.116856424663611,43.45086257578009,0.896811917787964,1.265509955595946
POETRY,5100,662,200,6.352941176470588,0.9592154117647058,0.12980392156862744,6.090633078431365,0.06734705882352941,0.01801806975659973
POLITICAL SCIENCE,55384,130525,201,38.39014877943088,0.9994383323703592,2.3567275747508307,28.27420175501958,0.4674003322259137,0.32713712595125244
POLYMER SCIENCE,46646,565188,202,91.8942674613043,0.999440993868714,12.116537323671912,47.128699331132225,0.9793894438965838,1.6818953700943504
PRIMARY HEALTH CARE,6699,29336,203,64.71115091804747,0.9964151962979547,4.3791610688162415,39.16218953575157,0.8410927004030454,0.6078709230028944
PSYCHIATRY,81700,573818,204,61.62545899632803,0.9999516682986548,7.023476132190942,34.6237960917996,0.7012445532435744,0.9749280403421621
PSYCHOLOGY,25762,161079,205,60.46890769350206,0.9977869963512142,6.252581321325984,34.329994619982756,0.6491173045570997,0.8679202064546327
"PSYCHOLOGY, APPLIED",13613,102850,206,69.11775508704915,0.9991241754205535,7.555278043047087,38.859896995518994,0.7594093880849189,1.0487474119813542
"PSYCHOLOGY, BIOLOGICAL",6460,41479,207,65.20123839009287,0.9982917337461298,6.420897832817338,35.903597043343645,0.7479458204334366,0.8912842050810943
"PSYCHOLOGY, CLINICAL",24531,193546,208,76.0547878194937,0.9993889935184057,7.889853654559537,41.99618774611724,0.8305217887570829,1.0951898201477446
"PSYCHOLOGY, DEVELOPMENTAL",17900,131765,209,71.02793296089386,0.9996655139664798,7.361173184357542,38.909787279329564,0.7589072625698323,1.0218037353828464
"PSYCHOLOGY, EDUCATIONAL",8145,52629,210,72.62124002455495,0.9977865807243702,6.461510128913444,41.08894213627994,0.8049060773480664,0.8969215939611247
"PSYCHOLOGY, EXPERIMENTAL",20742,183081,211,81.30363513643815,0.9998072317037893,8.82658374312988,42.25085178382029,0.8560553466396686,1.2252172328406874
"PSYCHOLOGY, MATHEMATICAL",1739,17829,212,82.74870615296147,0.9856250718803908,10.252443933294996,45.29449079930994,0.8996032202415183,1.423140747470179
"PSYCHOLOGY, MULTIDISCIPLINARY",37541,218033,213,59.19661170453637,0.9996536080551927,5.807863402679737,34.63258917716617,0.6752654431155269,0.8061889553233527
"PSYCHOLOGY, PSYCHOANALYSIS",4144,3191,214,28.11293436293436,0.9811759893822396,0.7700289575289575,22.404774541505788,0.4234314671814672,0.10688764486998262
"PSYCHOLOGY, SOCIAL",12417,91011,215,76.01675122815494,0.9998360554079098,7.329548200048321,43.21178510912456,0.8402786502375776,1.0174138743798131
PUBLIC ADMINISTRATION,12242,44249,216,51.30697598431628,0.9996702254533567,3.614523770625715,34.91939704296684,0.6168044437183468,0.5017316938424656
"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",116931,765630,217,68.37536666923228,1.0000042212929054,6.547707622444006,37.77863244477472,0.7827222036927771,0.908886659673385
QUANTUM SCIENCE & TECHNOLOGY,5569,43763,218,79.85275632968218,0.9982054408331837,7.85832285868199,44.58257412461843,0.9340563835518046,1.0908130334317718
"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",86471,522743,219,61.02855292525818,0.9995985844965346,6.045298423749003,34.6537123764038,0.7351634652079889,0.8391472875569741
REGIONAL & URBAN PLANNING,16449,78967,220,51.85117636330476,0.9992722353942488,4.800717368837011,34.241578691713826,0.6003720590917383,0.6663871121004055
REHABILITATION,27800,142739,221,70.60791366906474,0.9999281546762584,5.134496402877698,38.95466575899289,0.7908539568345324,0.7127189474252414
RELIGION,46716,22871,222,19.624967891086563,0.9977760981248405,0.48957530610497474,15.785503525558514,0.26712817878243,0.06795790073140681
REMOTE SENSING,28100,215677,223,69.53024911032028,0.9960894697508911,7.675338078291815,40.255988839857665,0.8737665480427041,1.0654129338228928
REPRODUCTIVE BIOLOGY,19232,103655,224,55.2880615640599,0.9997393042845256,5.3897150582362725,30.28987546796997,0.622673148918469,0.7481458242088148
RESPIRATORY SYSTEM,76021,328985,225,43.88524223569803,0.999525345628183,4.327554228436879,26.65822562186728,0.5744552163218057,0.60070738249783
RHEUMATOLOGY,35891,178368,226,44.1196957454515,0.9992761305062566,4.969713855841297,26.112484517009715,0.5286729263603687,0.6898454980618314
ROBOTICS,25940,120165,227,67.49421742482652,0.9998823245952199,4.632420971472629,40.83532850424048,0.6816804163454124,0.643025905513957
SOCIAL ISSUES,14474,33971,228,43.62995716457095,0.9988926005250804,2.3470360646676798,31.534222958408137,0.5227587398093133,0.325791848377087
"SOCIAL SCIENCES, BIOMEDICAL",11866,69260,229,67.97572897353784,0.9978050311815269,5.836844766559919,37.1354769003877,0.7431830439912355,0.8102118556311715
"SOCIAL SCIENCES, INTERDISCIPLINARY",60408,127026,230,36.725268176400476,0.9996517282479136,2.1028009535160908,26.501170702555832,0.46518308833267114,0.29188959629902794
"SOCIAL SCIENCES, MATHEMATICAL METHODS",8644,39817,231,65.38639518741324,0.9980331790837574,4.606316520129569,40.48206119851921,0.7770592318371126,0.6394023491562368
SOCIAL WORK,10789,46530,232,68.66252664751136,0.9959241634998622,4.312725924552785,40.33522071554361,0.7876939475391603,0.5986490670746367
SOCIOLOGY,33052,102864,233,47.7187462180806,0.9966138024930409,3.112186857073702,32.316521638630114,0.5826878857557788,0.4320023556197385
SOIL SCIENCE,12238,124961,234,86.32946559895409,0.9986920575257389,10.210900473933648,46.48210811407094,0.9141755188756332,1.4173741039076617
SPECTROSCOPY,15938,105257,235,81.66018320993851,0.9993083071903632,6.6041535951813275,44.62604533191113,0.9249165516375956,0.9167219196714621
SPORT SCIENCES,36452,240291,236,65.89487545265006,0.9984092779545694,6.591983978931197,35.98115743992102,0.7441479205530558,0.915032656420737
STATISTICS & PROBABILITY,27105,162222,237,73.37760560782144,0.9998467146282973,5.9849474266740454,42.5721691496032,0.9201221176904631,0.8307699715095386
SUBSTANCE ABUSE,16353,104920,238,59.047269614138074,0.9981619825108543,6.415948144071424,31.74657063535744,0.6479465541490859,0.8905971392665982
SURGERY,140638,718577,239,61.673231985665325,0.9997507053570087,5.109408552453818,35.14322215190803,0.7447376242551796,0.7092365053424603
TELECOMMUNICATIONS,126525,659297,240,57.389448725548306,0.9998602165579942,5.210804188895475,36.21065568306667,0.6451147994467499,0.7233112237973622
THEATER,7304,1863,241,14.348302300109527,0.9842555585980288,0.255065717415115,12.647763444687827,0.17887048192771082,0.03540564748248302
THERMODYNAMICS,38610,433018,242,85.92592592592592,0.9994258559958566,11.215177415177415,45.6451456306657,0.9344131054131056,1.5567776886653677
TOXICOLOGY,34706,295430,243,72.90958335734456,0.9999121102979316,8.512360975047542,37.86941469198397,0.7708122514838935,1.1816000008957643
TRANSPLANTATION,32037,96527,244,35.062583887380214,0.9993124543496582,3.0129849861098106,20.743280238474366,0.42125105346942604,0.41823215353791937
TRANSPORTATION,12836,102079,245,79.06668744157058,0.9996851433468374,7.952555313181676,44.19388850109067,0.907030227485198,1.1038934312964332
TRANSPORTATION SCIENCE & TECHNOLOGY,27052,167016,246,63.05263936123022,0.9994467470057657,6.173887328108828,38.60340870545615,0.7592621617625314,0.8569967008927268
TROPICAL MEDICINE,18613,87802,247,52.71047117605975,0.9975282759361744,4.717240638263579,28.891307661311888,0.5881824531241606,0.654799715230198
URBAN STUDIES,17118,74683,248,54.322934922304015,0.9990069050122681,4.362834443276084,36.275768144643116,0.6871982708260311,0.605604625696022
UROLOGY & NEPHROLOGY,57302,293641,249,51.4362500436285,0.9996164479424812,5.124445918118041,29.993066884227463,0.6067934801577604,0.7113238406110656
VETERINARY SCIENCES,43448,193409,250,67.26891916774075,0.9987376887313559,4.451505247652366,37.69916869130916,0.7891762566746453,0.6179130114467636
VIROLOGY,17031,191644,251,84.82179554929246,0.9994717632552391,11.252656919734601,43.36325173507139,0.8828741706300282,1.5619802150558908
WATER RESOURCES,42673,379632,252,83.39933916059334,0.9966951233801232,8.89630445480749,44.9316116912334,0.9202462915660955,1.2348951580628678
Women's Studies,13880,28418,253,39.056195965417864,0.9976923991354465,2.0474063400576368,28.981220547550468,0.47968083573487036,0.2842002753804253
ZOOLOGY,34973,151433,254,71.81254110313671,0.9987997054870903,4.329997426586224,38.79336038658389,0.8149252280330536,0.6010465225958493

Filter Summary:
Dataset: InCites Dataset + ESCI
Schema:  Web of Science
="Domestic/International Collaboration:  All"
"Time Period:  [2017, 2018]"
Funding Data Source:  All Sources

"Exported date  Aug 25, 2021. "
"InCites dataset updated  2021-07-30. Includes Web of Science content indexed through 2021-06-30. "

